"Año","Mes","Comunidad autónoma","Provincia","Instalaciones acumuladas","Desinstalaciones acumuladas","Dispositivos activos"
"Año 2013","Agosto","Castilla y León","Segovia","15.0","7.0","8.0"
"Año 2013","Agosto","Castilla y León","Soria","20.0","18.0","2.0"
"Año 2013","Agosto","Castilla y León","Valladolid","8.0","8.0","0.0"
"Año 2013","Agosto","Castilla y León","Zamora","1.0","1.0","0.0"
"Año 2013","Agosto","Castilla-La Mancha","Albacete","7.0","3.0","4.0"
"Año 2013","Agosto","Castilla-La Mancha","Ciudad Real","25.0","14.0","11.0"
"Año 2013","Agosto","Castilla-La Mancha","Cuenca","2.0","0.0","2.0"
"Año 2013","Agosto","Castilla-La Mancha","Guadalajara","6.0","2.0","4.0"
"Año 2013","Agosto","Castilla-La Mancha","Toledo","31.0","14.0","17.0"
"Año 2013","Agosto","Cataluña","Barcelona","39.0","25.0","14.0"
"Año 2013","Agosto","Cataluña","Girona","4.0","2.0","2.0"
"Año 2013","Agosto","Cataluña","Lleida","11.0","9.0","2.0"
"Año 2013","Agosto","Cataluña","Tarragona","28.0","14.0","14.0"
"Año 2013","Agosto","Comunitat Valenciana","Alicante/Alacant","78.0","32.0","46.0"
"Año 2013","Agosto","Comunitat Valenciana","Castellón/Castelló","6.0","5.0","1.0"
"Año 2013","Agosto","Comunitat Valenciana","Valencia/València","139.0","75.0","64.0"
"Año 2013","Agosto","Extremadura","Badajoz","20.0","15.0","5.0"
"Año 2013","Agosto","Extremadura","Cáceres","10.0","4.0","6.0"
"Año 2013","Agosto","Galicia","A Coruña","23.0","16.0","7.0"
"Año 2013","Agosto","Galicia","Lugo","11.0","6.0","5.0"
"Año 2013","Agosto","Galicia","Ourense","4.0","2.0","2.0"
"Año 2013","Agosto","Galicia","Pontevedra","24.0","17.0","7.0"
"Año 2013","Agosto","Comunidad de Madrid","Madrid","702.0","503.0","199.0"
"Año 2013","Agosto","Región de Murcia","Murcia","25.0","15.0","10.0"
"Año 2013","Agosto","Comunidad Foral de Navarra","Navarra","5.0","3.0","2.0"
"Año 2013","Agosto","País Vasco","Araba/Álava","4.0","3.0","1.0"
"Año 2013","Agosto","País Vasco","Bizkaia","68.0","46.0","22.0"
"Año 2013","Agosto","País Vasco","Gipuzkoa","27.0","20.0","7.0"
"Año 2013","Agosto","La Rioja","La Rioja","13.0","11.0","2.0"
"Año 2013","Agosto","Ceuta","Ceuta","0.0","0.0","0.0"
"Año 2013","Agosto","Melilla","Melilla","0.0","0.0","0.0"
"Año 2013","Septiembre","Andalucía","Almería","40.0","23.0","17.0"
"Año 2013","Septiembre","Andalucía","Cádiz","36.0","24.0","12.0"
"Año 2013","Septiembre","Andalucía","Córdoba","23.0","17.0","6.0"
"Año 2013","Septiembre","Andalucía","Granada","56.0","35.0","21.0"
"Año 2013","Septiembre","Andalucía","Huelva","16.0","10.0","6.0"
"Año 2013","Septiembre","Andalucía","Jaén","72.0","40.0","32.0"
"Año 2013","Septiembre","Andalucía","Málaga","119.0","70.0","49.0"
"Año 2013","Septiembre","Andalucía","Sevilla","75.0","51.0","24.0"
"Año 2013","Septiembre","Aragón","Huesca","5.0","2.0","3.0"
"Año 2013","Septiembre","Aragón","Teruel","16.0","15.0","1.0"
"Año 2013","Septiembre","Aragón","Zaragoza","13.0","9.0","4.0"
"Año 2013","Septiembre","Principado de Asturias","Asturias","41.0","32.0","9.0"
"Año 2013","Septiembre","Illes Balears","Illes Balears","35.0","23.0","12.0"
"Año 2013","Septiembre","Canarias","Las Palmas","34.0","20.0","14.0"
"Año 2013","Septiembre","Canarias","Santa Cruz de Tenerife","53.0","27.0","26.0"
"Año 2013","Septiembre","Cantabria","Cantabria","58.0","38.0","20.0"
"Año 2013","Septiembre","Castilla y León","Ávila","4.0","2.0","2.0"
"Año 2013","Septiembre","Castilla y León","Burgos","2.0","2.0","0.0"
"Año 2013","Septiembre","Castilla y León","León","8.0","4.0","4.0"
"Año 2013","Septiembre","Castilla y León","Palencia","15.0","12.0","3.0"
"Año 2013","Septiembre","Castilla y León","Salamanca","1.0","0.0","1.0"
"Año 2013","Septiembre","Castilla y León","Segovia","15.0","7.0","8.0"
"Año 2013","Septiembre","Castilla y León","Soria","20.0","18.0","2.0"
"Año 2013","Septiembre","Castilla y León","Valladolid","8.0","8.0","0.0"
"Año 2013","Septiembre","Castilla y León","Zamora","1.0","1.0","0.0"
"Año 2013","Septiembre","Castilla-La Mancha","Albacete","7.0","4.0","3.0"
"Año 2013","Septiembre","Castilla-La Mancha","Ciudad Real","25.0","15.0","10.0"
"Año 2013","Septiembre","Castilla-La Mancha","Cuenca","2.0","0.0","2.0"
"Año 2013","Septiembre","Castilla-La Mancha","Guadalajara","6.0","2.0","4.0"
"Año 2013","Septiembre","Castilla-La Mancha","Toledo","31.0","14.0","17.0"
"Año 2013","Septiembre","Cataluña","Barcelona","39.0","25.0","14.0"
"Año 2013","Septiembre","Cataluña","Girona","4.0","2.0","2.0"
"Año 2013","Septiembre","Cataluña","Lleida","11.0","9.0","2.0"
"Año 2013","Septiembre","Cataluña","Tarragona","28.0","14.0","14.0"
"Año 2013","Septiembre","Comunitat Valenciana","Alicante/Alacant","79.0","34.0","45.0"
"Año 2013","Septiembre","Comunitat Valenciana","Castellón/Castelló","6.0","5.0","1.0"
"Año 2013","Septiembre","Comunitat Valenciana","Valencia/València","140.0","77.0","63.0"
"Año 2013","Septiembre","Extremadura","Badajoz","20.0","15.0","5.0"
"Año 2013","Septiembre","Extremadura","Cáceres","10.0","4.0","6.0"
"Año 2013","Septiembre","Galicia","A Coruña","23.0","16.0","7.0"
"Año 2013","Septiembre","Galicia","Lugo","11.0","6.0","5.0"
"Año 2013","Septiembre","Galicia","Ourense","5.0","3.0","2.0"
"Año 2013","Septiembre","Galicia","Pontevedra","24.0","17.0","7.0"
"Año 2013","Septiembre","Comunidad de Madrid","Madrid","708.0","517.0","191.0"
"Año 2013","Septiembre","Región de Murcia","Murcia","25.0","16.0","9.0"
"Año 2013","Septiembre","Comunidad Foral de Navarra","Navarra","7.0","3.0","4.0"
"Año 2013","Septiembre","País Vasco","Araba/Álava","5.0","3.0","2.0"
"Año 2013","Septiembre","País Vasco","Bizkaia","72.0","51.0","21.0"
"Año 2013","Septiembre","País Vasco","Gipuzkoa","27.0","20.0","7.0"
"Año 2013","Septiembre","La Rioja","La Rioja","13.0","11.0","2.0"
"Año 2013","Septiembre","Ceuta","Ceuta","0.0","0.0","0.0"
"Año 2013","Septiembre","Melilla","Melilla","0.0","0.0","0.0"
"Año 2013","Octubre","Andalucía","Almería","41.0","24.0","17.0"
"Año 2013","Octubre","Andalucía","Cádiz","37.0","25.0","12.0"
"Año 2013","Octubre","Andalucía","Córdoba","24.0","18.0","6.0"
"Año 2013","Octubre","Andalucía","Granada","58.0","35.0","23.0"
"Año 2013","Octubre","Andalucía","Huelva","16.0","10.0","6.0"
"Año 2013","Octubre","Andalucía","Jaén","73.0","40.0","33.0"
"Año 2013","Octubre","Andalucía","Málaga","119.0","74.0","45.0"
"Año 2013","Octubre","Andalucía","Sevilla","78.0","54.0","24.0"
"Año 2013","Octubre","Aragón","Huesca","5.0","3.0","2.0"
"Año 2013","Octubre","Aragón","Teruel","17.0","15.0","2.0"
"Año 2013","Octubre","Aragón","Zaragoza","13.0","9.0","4.0"
"Año 2013","Octubre","Principado de Asturias","Asturias","42.0","33.0","9.0"
"Año 2013","Octubre","Illes Balears","Illes Balears","37.0","24.0","13.0"
"Año 2013","Octubre","Canarias","Las Palmas","36.0","20.0","16.0"
"Año 2013","Octubre","Canarias","Santa Cruz de Tenerife","53.0","27.0","26.0"
"Año 2013","Octubre","Cantabria","Cantabria","60.0","38.0","22.0"
"Año 2013","Octubre","Castilla y León","Ávila","4.0","2.0","2.0"
"Año 2013","Octubre","Castilla y León","Burgos","2.0","2.0","0.0"
"Año 2013","Octubre","Castilla y León","León","8.0","5.0","3.0"
"Año 2013","Octubre","Castilla y León","Palencia","17.0","12.0","5.0"
"Año 2013","Octubre","Castilla y León","Salamanca","1.0","0.0","1.0"
"Año 2013","Octubre","Castilla y León","Segovia","15.0","7.0","8.0"
"Año 2013","Octubre","Castilla y León","Soria","20.0","18.0","2.0"
"Año 2013","Octubre","Castilla y León","Valladolid","9.0","8.0","1.0"
"Año 2013","Octubre","Castilla y León","Zamora","1.0","1.0","0.0"
"Año 2013","Octubre","Castilla-La Mancha","Albacete","7.0","4.0","3.0"
"Año 2013","Octubre","Castilla-La Mancha","Ciudad Real","26.0","15.0","11.0"
"Año 2013","Octubre","Castilla-La Mancha","Cuenca","2.0","0.0","2.0"
"Año 2013","Octubre","Castilla-La Mancha","Guadalajara","7.0","2.0","5.0"
"Año 2013","Octubre","Castilla-La Mancha","Toledo","32.0","15.0","17.0"
"Año 2013","Octubre","Cataluña","Barcelona","43.0","26.0","17.0"
"Año 2013","Octubre","Cataluña","Girona","4.0","2.0","2.0"
"Año 2013","Octubre","Cataluña","Lleida","11.0","9.0","2.0"
"Año 2013","Octubre","Cataluña","Tarragona","30.0","14.0","16.0"
"Año 2013","Octubre","Comunitat Valenciana","Alicante/Alacant","81.0","36.0","45.0"
"Año 2013","Octubre","Comunitat Valenciana","Castellón/Castelló","6.0","5.0","1.0"
"Año 2013","Octubre","Comunitat Valenciana","Valencia/València","144.0","82.0","62.0"
"Año 2013","Octubre","Extremadura","Badajoz","20.0","15.0","5.0"
"Año 2013","Octubre","Extremadura","Cáceres","10.0","4.0","6.0"
"Año 2013","Octubre","Galicia","A Coruña","23.0","16.0","7.0"
"Año 2013","Octubre","Galicia","Lugo","12.0","6.0","6.0"
"Año 2013","Octubre","Galicia","Ourense","5.0","4.0","1.0"
"Año 2013","Octubre","Galicia","Pontevedra","24.0","17.0","7.0"
"Año 2013","Octubre","Comunidad de Madrid","Madrid","717.0","527.0","190.0"
"Año 2013","Octubre","Región de Murcia","Murcia","26.0","17.0","9.0"
"Año 2013","Octubre","Comunidad Foral de Navarra","Navarra","7.0","3.0","4.0"
"Año 2013","Octubre","País Vasco","Araba/Álava","5.0","3.0","2.0"
"Año 2013","Octubre","País Vasco","Bizkaia","77.0","56.0","21.0"
"Año 2013","Octubre","País Vasco","Gipuzkoa","28.0","20.0","8.0"
"Año 2013","Octubre","La Rioja","La Rioja","14.0","12.0","2.0"
"Año 2013","Octubre","Ceuta","Ceuta","0.0","0.0","0.0"
"Año 2013","Octubre","Melilla","Melilla","0.0","0.0","0.0"
"Año 2013","Noviembre","Andalucía","Almería","43.0","25.0","18.0"
"Año 2013","Noviembre","Andalucía","Cádiz","38.0","25.0","13.0"
"Año 2013","Noviembre","Andalucía","Córdoba","25.0","18.0","7.0"
"Año 2013","Noviembre","Andalucía","Granada","61.0","39.0","22.0"
"Año 2013","Noviembre","Andalucía","Huelva","16.0","10.0","6.0"
"Año 2013","Noviembre","Andalucía","Jaén","76.0","40.0","36.0"
"Año 2013","Noviembre","Andalucía","Málaga","124.0","80.0","44.0"
"Año 2013","Noviembre","Andalucía","Sevilla","81.0","55.0","26.0"
"Año 2013","Noviembre","Aragón","Huesca","5.0","3.0","2.0"
"Año 2013","Noviembre","Aragón","Teruel","17.0","16.0","1.0"
"Año 2013","Noviembre","Aragón","Zaragoza","13.0","9.0","4.0"
"Año 2013","Noviembre","Principado de Asturias","Asturias","44.0","36.0","8.0"
"Año 2013","Noviembre","Illes Balears","Illes Balears","37.0","25.0","12.0"
"Año 2013","Noviembre","Canarias","Las Palmas","36.0","20.0","16.0"
"Año 2013","Noviembre","Canarias","Santa Cruz de Tenerife","54.0","30.0","24.0"
"Año 2013","Noviembre","Cantabria","Cantabria","62.0","40.0","22.0"
"Año 2013","Noviembre","Castilla y León","Ávila","5.0","2.0","3.0"
"Año 2013","Noviembre","Castilla y León","Burgos","2.0","2.0","0.0"
"Año 2013","Noviembre","Castilla y León","León","9.0","5.0","4.0"
"Año 2013","Noviembre","Castilla y León","Palencia","17.0","13.0","4.0"
"Año 2013","Noviembre","Castilla y León","Salamanca","1.0","0.0","1.0"
"Año 2013","Noviembre","Castilla y León","Segovia","15.0","8.0","7.0"
"Año 2013","Noviembre","Castilla y León","Soria","20.0","18.0","2.0"
"Año 2013","Noviembre","Castilla y León","Valladolid","9.0","8.0","1.0"
"Año 2013","Noviembre","Castilla y León","Zamora","1.0","1.0","0.0"
"Año 2013","Noviembre","Castilla-La Mancha","Albacete","7.0","4.0","3.0"
"Año 2013","Noviembre","Castilla-La Mancha","Ciudad Real","27.0","15.0","12.0"
"Año 2013","Noviembre","Castilla-La Mancha","Cuenca","2.0","0.0","2.0"
"Año 2013","Noviembre","Castilla-La Mancha","Guadalajara","7.0","2.0","5.0"
"Año 2013","Noviembre","Castilla-La Mancha","Toledo","32.0","15.0","17.0"
"Año 2013","Noviembre","Cataluña","Barcelona","43.0","27.0","16.0"
"Año 2013","Noviembre","Cataluña","Girona","5.0","2.0","3.0"
"Año 2013","Noviembre","Cataluña","Lleida","11.0","9.0","2.0"
"Año 2013","Noviembre","Cataluña","Tarragona","32.0","17.0","15.0"
"Año 2013","Noviembre","Comunitat Valenciana","Alicante/Alacant","83.0","40.0","43.0"
"Año 2013","Noviembre","Comunitat Valenciana","Castellón/Castelló","6.0","5.0","1.0"
"Año 2013","Noviembre","Comunitat Valenciana","Valencia/València","147.0","83.0","64.0"
"Año 2013","Noviembre","Extremadura","Badajoz","20.0","15.0","5.0"
"Año 2013","Noviembre","Extremadura","Cáceres","10.0","5.0","5.0"
"Año 2013","Noviembre","Galicia","A Coruña","24.0","16.0","8.0"
"Año 2013","Noviembre","Galicia","Lugo","12.0","7.0","5.0"
"Año 2013","Noviembre","Galicia","Ourense","6.0","4.0","2.0"
"Año 2013","Noviembre","Galicia","Pontevedra","26.0","18.0","8.0"
"Año 2013","Noviembre","Comunidad de Madrid","Madrid","725.0","537.0","188.0"
"Año 2013","Noviembre","Región de Murcia","Murcia","28.0","17.0","11.0"
"Año 2013","Noviembre","Comunidad Foral de Navarra","Navarra","7.0","3.0","4.0"
"Año 2013","Noviembre","País Vasco","Araba/Álava","5.0","3.0","2.0"
"Año 2013","Noviembre","País Vasco","Bizkaia","79.0","59.0","20.0"
"Año 2013","Noviembre","País Vasco","Gipuzkoa","28.0","20.0","8.0"
"Año 2013","Noviembre","La Rioja","La Rioja","14.0","12.0","2.0"
"Año 2013","Noviembre","Ceuta","Ceuta","0.0","0.0","0.0"
"Año 2013","Noviembre","Melilla","Melilla","0.0","0.0","0.0"
"Año 2013","Diciembre","Andalucía","Almería","43.0","26.0","17.0"
"Año 2013","Diciembre","Andalucía","Cádiz","39.0","26.0","13.0"
"Año 2013","Diciembre","Andalucía","Córdoba","25.0","19.0","6.0"
"Año 2013","Diciembre","Andalucía","Granada","63.0","40.0","23.0"
"Año 2013","Diciembre","Andalucía","Huelva","16.0","10.0","6.0"
"Año 2013","Diciembre","Andalucía","Jaén","76.0","40.0","36.0"
"Año 2013","Diciembre","Andalucía","Málaga","127.0","83.0","44.0"
